"price","speed","hd","ram","screen","cd","multi","premium","ads","trend","hd2","speed2","pred","Error"
2399,66,730,16,15,2,1,2,152,26,532900,4356,2494.39405886003,-95.3940588600271
1899,100,545,8,15,2,1,2,152,26,297025,10000,2124.64386108328,-225.643861083283
2723,100,720,16,15,2,2,2,152,26,518400,10000,2741.38590396345,-18.385903963454
1745,66,528,8,14,2,1,2,152,26,278784,4356,1845.47807749843,-100.478077498429
1998,66,730,8,15,2,2,2,152,26,532900,4356,2221.08393218616,-223.083932186164
1994,100,340,4,14,1,1,2,152,26,115600,10000,1571.15306809943,422.84693190057
2340,66,720,16,15,2,1,2,152,26,518400,4356,2487.48332589829,-147.483325898287
2794,100,720,16,15,2,1,2,152,26,518400,10000,2640.27635951836,153.723640481637
2190,100,528,8,14,2,1,2,152,26,278784,10000,1998.2711111185,191.728888881496
2940,50,1000,24,17,2,1,2,152,26,1000000,2500,3083.8170885258,-143.817088525801
1840,66,528,8,14,2,1,2,152,26,278784,4356,1845.47807749843,-5.47807749842923
1540,66,340,4,15,1,1,2,152,26,115600,4356,1528.97087113157,11.0291288684343
2285,100,1000,8,14,2,1,2,152,26,1000000,10000,2301.40150867699,-16.4015086769919
2190,100,528,8,15,2,1,2,152,26,278784,10000,2108.88194777072,81.1180522292843
1299,66,428,4,14,1,1,2,152,26,183184,4356,1516.75979509549,-217.759795095487
2990,66,1000,24,17,2,1,2,152,26,1000000,4356,3229.28032725146,-239.280327251462
1944,50,528,8,14,2,1,2,152,26,278784,2500,1700.01483877277,243.985161227232
1490,50,340,4,14,1,1,2,152,26,115600,2500,1272.89679575369,217.103204246307
2095,100,528,8,14,2,1,2,152,26,278784,10000,1998.2711111185,96.7288888814955
2148,100,545,8,17,2,1,2,152,26,297025,10000,2345.86553438771,-197.865534387708
2494,66,720,16,15,2,1,2,152,26,518400,4356,2487.48332589829,6.51667410171285
2254,50,720,16,15,2,1,2,152,26,518400,2500,2342.02008717263,-88.0200871726265
2088,66,545,8,17,2,1,2,152,26,297025,4356,2193.07250076763,-105.072500767634
2563,100,270,4,14,1,1,1,152,26,72900,10000,2025.12554703519,537.874452964807
3123,100,1000,24,15,2,2,2,152,26,1000000,10000,3261.9612320122,-138.961232012205
2540,50,720,16,17,2,1,2,152,26,518400,2500,2563.24176047705,-23.241760477049
1854,100,340,4,14,1,1,2,152,26,115600,10000,1571.15306809943,282.84693190057
2248,100,850,8,17,2,1,2,152,26,722500,10000,2567.14831468287,-319.14831468287
1504,66,340,4,14,1,1,2,152,26,115600,4356,1418.36003447935,85.6399655206465
2364,33,212,8,17,2,2,2,152,26,44944,1089,1567.93210919155,796.067890808446
1989,33,212,8,15,2,2,2,152,26,44944,1089,1346.71043588713,642.28956411287
1899,66,730,8,14,2,2,2,152,26,532900,4356,2110.47309553395,-211.473095533951
1885,50,1000,8,14,2,1,2,152,26,1000000,2500,2003.14523633126,-118.145236331256
1823,50,528,8,14,2,2,2,152,26,278784,2500,1801.12438321786,21.8756167821421
2995,100,364,8,14,1,1,1,152,26,132496,10000,2325.33252377873,669.667476221273
2394,66,1000,8,17,2,1,2,152,26,1000000,4356,2480.44098501355,-86.4409850135517
1789,50,212,8,15,2,2,2,152,26,44944,2500,1552.84952209489,236.15047790511
1694,66,340,4,14,1,1,2,152,26,115600,4356,1418.36003447935,275.639965520646
2338,100,545,8,17,2,2,2,152,26,297025,10000,2446.9750788328,-108.975078832799
2273,50,1000,24,15,2,2,2,152,26,1000000,2500,2963.70495966647,-690.704959666468
2773,66,1000,24,15,2,2,2,152,26,1000000,4356,3109.16819839213,-336.168198392128
1790,50,528,8,14,2,1,2,152,26,278784,2500,1700.01483877277,89.9851612272323
2290,50,720,16,15,2,1,2,152,26,518400,2500,2342.02008717263,-52.0200871726265
2444,50,720,16,15,2,1,2,152,26,518400,2500,2342.02008717263,101.979912827373
1994,66,528,8,14,2,1,2,152,26,278784,4356,1845.47807749843,148.521922501571
1804,66,528,8,14,2,1,2,152,26,278784,4356,1845.47807749843,-41.4780774984292
2245,50,364,8,14,1,1,1,152,26,132496,2500,2027.07625143299,217.92374856701
2138,75,545,8,17,2,1,2,152,26,297025,5625,2254.20664405012,-116.206644050117
1445,66,340,4,14,1,1,2,152,26,115600,4356,1418.36003447935,26.6399655206465
2690,100,720,16,15,2,1,2,152,26,518400,10000,2640.27635951836,49.7236404816372
1838,50,428,4,17,2,2,2,152,26,183184,2500,1845.70273883957,-7.70273883956816
1813,50,270,4,14,1,1,1,152,26,72900,2500,1726.86927468946,86.1307253105424
2164,50,212,8,17,2,2,2,152,26,44944,2500,1774.07119539931,389.928804600687
1395,50,340,4,14,1,1,2,152,26,115600,2500,1272.89679575369,122.103204246307
1245,66,340,4,14,1,1,2,152,26,115600,4356,1418.36003447935,-173.360034479354
2364,66,425,8,17,2,2,2,152,26,180625,4356,2175.18097081549,188.819029184505
1999,100,850,8,15,2,1,2,152,26,722500,10000,2345.92664137845,-346.926641378446
2063,66,270,4,14,1,1,1,152,26,72900,4356,1872.33251341512,190.667486584883
2894,66,1000,24,15,2,1,2,152,26,1000000,4356,3008.05865394704,-114.058653947038
2019,66,1000,8,15,2,1,2,152,26,1000000,4356,2259.21931170913,-240.219311709127
1399,33,210,4,14,2,2,2,152,26,44100,1089,1046.22003712947,352.77996287053
1368,66,428,4,15,1,1,2,152,26,183184,4356,1627.3706317477,-259.370631747698
2148,75,545,8,17,2,2,2,152,26,297025,5625,2355.31618849521,-207.316188495208
2195,66,528,8,15,2,1,2,152,26,278784,4356,1956.08891415064,238.91108584936
2238,75,545,8,17,2,2,2,152,26,297025,5625,2355.31618849521,-117.316188495208
2654,100,720,16,15,2,1,2,152,26,518400,10000,2640.27635951836,13.7236404816372
2294,100,528,8,14,2,1,2,152,26,278784,10000,1998.2711111185,295.728888881496
1268,50,428,4,15,1,1,2,152,26,183184,2500,1481.90739302204,-213.907393022037
1199,33,340,4,14,1,1,2,152,26,115600,1089,1066.75770954593,132.242290454066
2704,66,1000,24,15,2,1,2,152,26,1000000,4356,3008.05865394704,-304.058653947038
1998,66,545,8,17,2,1,2,152,26,297025,4356,2193.07250076763,-195.072500767634
2048,75,545,8,17,2,1,2,152,26,297025,5625,2254.20664405012,-206.206644050117
1899,75,545,8,15,2,2,2,152,26,297025,5625,2134.09451519078,-235.094515190784
1999,100,420,8,14,2,1,2,152,26,176400,10000,1889.68216265818,109.317837341825
2259,66,730,8,17,2,2,2,152,26,532900,4356,2442.30560549059,-183.305605490588
2195,50,720,16,15,2,1,2,152,26,518400,2500,2342.02008717263,-147.020087172627
1499,50,545,4,15,2,1,2,152,26,297025,2500,1639.17775317807,-140.17775317807
1199,50,428,4,14,1,1,2,152,26,183184,2500,1371.29655636983,-172.296556369826
1659,66,425,8,14,2,1,2,152,26,180625,4356,1742.23891641377,-83.2389164137689
1754,50,528,8,14,2,1,2,152,26,278784,2500,1700.01483877277,53.9851612272323
2940,100,720,16,17,2,1,2,152,26,518400,10000,2861.49803282279,78.5019671772134
2323,50,720,16,15,2,2,2,152,26,518400,2500,2443.12963161772,-120.129631617716
3054,100,1000,24,15,2,1,2,152,26,1000000,10000,3160.85168756711,-106.851687567113
2590,66,720,16,17,2,1,2,152,26,518400,4356,2708.70499920271,-118.704999202711
3090,100,1000,24,15,2,1,2,152,26,1000000,10000,3160.85168756711,-70.851687567113
1398,50,540,8,14,2,2,2,152,26,291600,2500,1812.28801496426,-414.288014964265
2124,66,425,8,17,2,1,2,152,26,180625,4356,2074.0714263704,49.9285736295956
1699,50,212,8,14,2,2,2,152,26,44944,2500,1442.23868544268,256.761314557322
1748,50,545,4,17,2,1,2,152,26,297025,2500,1860.39942648249,-112.399426482495
2598,66,730,16,15,2,2,2,152,26,532900,4356,2595.50360330512,2.4963966948817
1989,66,425,8,15,2,2,2,152,26,180625,4356,1953.95929751107,35.0407024889287
2154,100,528,8,14,2,1,2,152,26,278784,10000,1998.2711111185,155.728888881496
1795,100,340,4,14,1,1,2,152,26,115600,10000,1571.15306809943,223.84693190057
2198,100,420,8,14,2,2,2,152,26,176400,10000,1990.79170710326,207.208292896736
1490,50,340,4,15,1,1,2,152,26,115600,2500,1383.50763240591,106.492367594095
1999,100,545,8,15,2,2,2,152,26,297025,10000,2225.75340552837,-226.753405528375
2595,100,720,16,15,2,1,2,152,26,518400,10000,2640.27635951836,-45.2763595183628
2223,100,528,8,14,2,2,2,152,26,278784,10000,2099.38065556359,123.619344436406
3194,100,1000,24,15,2,1,2,152,26,1000000,10000,3160.85168756711,33.148312432887
1890,100,340,4,15,1,1,2,152,26,115600,10000,1681.76390475164,208.236095248358
1599,66,428,4,15,2,2,2,152,26,183184,4356,1769.9443042608,-170.944304260805
1899,66,540,8,15,2,2,2,152,26,291600,4356,2068.36209034214,-169.362090342137
2595,66,1000,24,15,2,1,2,152,26,1000000,4356,3008.05865394704,-413.058653947038
1599,66,545,4,15,2,1,2,152,26,297025,4356,1784.64099190373,-185.640991903732
1938,66,545,4,17,2,1,2,152,26,297025,4356,2005.86266520816,-67.8626652081552
1848,66,545,4,17,2,1,2,152,26,297025,4356,2005.86266520816,-157.862665208155
2654,50,1000,24,15,2,1,2,152,26,1000000,2500,2862.59541522138,-208.595415221377
1848,66,428,4,17,2,2,2,152,26,183184,4356,1991.16597756523,-143.165977565229
1599,66,540,8,15,1,1,2,152,26,291600,4356,1925.78841782903,-326.788417829031
3340,100,1000,24,17,2,1,2,152,26,1000000,10000,3382.07336087154,-42.0733608715377
2740,66,1000,24,15,2,1,2,152,26,1000000,4356,3008.05865394704,-268.058653947038
2690,50,1000,24,15,2,1,2,152,26,1000000,2500,2862.59541522138,-172.595415221377
1749,66,545,8,15,2,1,2,152,26,297025,4356,1971.85082746321,-222.85082746321
2745,100,1000,24,15,2,1,2,152,26,1000000,10000,3160.85168756711,-415.851687567113
1599,66,540,8,14,2,1,2,152,26,291600,4356,1856.64170924484,-257.641709244835
1899,33,212,8,14,2,2,2,152,26,44944,1089,1236.09959923492,662.900400765082
2898,100,730,16,15,2,2,2,152,26,532900,10000,2748.29663692519,149.703363074806
2545,50,1000,24,15,2,1,2,152,26,1000000,2500,2862.59541522138,-317.595415221377
1699,66,270,4,14,1,1,1,152,26,72900,4356,1872.33251341512,-173.332513415117
1199,33,210,4,14,1,1,2,152,26,44100,1089,903.646364616364,295.353635383636
1790,50,528,8,15,2,1,2,152,26,278784,2500,1810.62567542498,-20.6256754249798
2844,50,1000,24,15,2,1,2,152,26,1000000,2500,2862.59541522138,-18.5954152213772
1499,50,428,4,15,2,2,2,152,26,183184,2500,1624.48106553514,-125.481065535144
1898,66,420,8,14,2,2,2,152,26,176400,4356,1837.99867348319,60.0013265168109
1749,66,425,8,15,2,1,2,152,26,180625,4356,1852.84975306598,-103.849753065981
1899,66,730,8,15,2,1,2,152,26,532900,4356,2119.97438774107,-220.974387741073
1899,66,425,8,14,2,2,2,152,26,180625,4356,1843.34846085886,55.6515391411408
1540,66,340,4,14,1,1,2,152,26,115600,4356,1418.36003447935,121.639965520646
1938,66,428,4,17,2,2,2,152,26,183184,4356,1991.16597756523,-53.1659775652288
1873,66,528,8,14,2,2,2,152,26,278784,4356,1946.58762194352,-73.5876219435195
1699,66,420,8,14,2,1,2,152,26,176400,4356,1736.8891290381,-37.8891290380989
1799,66,420,8,14,2,2,2,152,26,176400,4356,1837.99867348319,-38.9986734831891
1299,50,540,8,14,2,1,2,152,26,291600,2500,1711.17847051917,-412.178470519174
2245,66,720,16,15,2,1,2,152,26,518400,4356,2487.48332589829,-242.483325898287
1695,50,528,8,14,2,1,2,152,26,278784,2500,1700.01483877277,-5.01483877276769
1840,66,528,8,15,2,1,2,152,26,278784,4356,1956.08891415064,-116.08891415064
2248,100,545,8,17,2,2,2,152,26,297025,10000,2446.9750788328,-198.975078832799
1644,50,340,4,14,1,1,2,152,26,115600,2500,1272.89679575369,371.103204246307
1838,50,545,4,17,2,1,2,152,26,297025,2500,1860.39942648249,-22.3994264824946
2873,100,1000,24,15,2,2,2,163,27,1000000,10000,3216.03825082536,-343.038250825362
1398,66,340,4,14,2,2,2,163,27,115600,4356,1515.01072580562,-117.010725805618
1899,100,540,8,15,2,1,2,163,27,291600,10000,2074.12259833028,-175.12259833028
1845,100,528,8,14,2,1,2,163,27,278784,10000,1952.34812993166,-107.348129931662
1754,66,528,8,14,2,1,2,163,27,278784,4356,1799.55509631159,-45.5550963115866
1799,66,420,8,14,2,2,2,163,27,176400,4356,1792.07569229635,6.92430770365354
1699,66,420,8,14,2,1,2,163,27,176400,4356,1690.96614785126,8.03385214874379
2224,100,545,8,17,2,2,2,163,27,297025,10000,2401.05209764596,-177.052097645957
2394,50,850,16,15,2,1,2,163,27,722500,2500,2376.16705896482,17.8329410351785
1799,66,730,8,15,2,1,2,163,27,532900,4356,2074.05140655423,-275.05140655423
2108,75,545,8,17,2,1,2,163,27,297025,5625,2208.28366286327,-100.283662863274
1399,33,210,4,14,2,2,2,163,27,44100,1089,1000.29705594263,398.702944057372
2699,100,730,16,15,2,1,2,163,27,532900,10000,2601.26411129326,97.7358887067398
1828,66,270,4,14,1,1,1,163,27,72900,4356,1826.40953222828,1.59046777172489
1808,50,545,4,17,2,1,2,163,27,297025,2500,1814.47644529565,-6.47644529565196
1299,66,340,4,14,2,1,2,163,27,115600,4356,1413.90118136053,-114.901181360528
2444,66,850,16,15,2,1,2,163,27,722500,4356,2521.63029769048,-77.6302976904822
1898,66,420,8,14,2,2,2,163,27,176400,4356,1792.07569229635,105.924307703654
2690,66,1000,24,15,2,1,2,163,27,1000000,4356,2962.1356727602,-272.135672760196
1974,66,545,8,17,2,1,2,163,27,297025,4356,2147.14951958079,-173.149519580791
2208,100,545,8,17,2,1,2,163,27,297025,10000,2299.94255320087,-91.9425532008654
2440,100,850,16,15,2,1,2,163,27,722500,10000,2674.42333131056,-234.423331310558
1890,75,730,8,15,2,2,2,163,27,532900,5625,2236.29509428181,-346.295094281806
2673,50,1000,24,15,2,2,2,163,27,1000000,2500,2917.78197847963,-244.781978479626
1999,100,545,8,15,2,2,2,163,27,297025,10000,2179.83042434153,-180.830424341532
2224,100,850,8,17,2,1,2,163,27,722500,10000,2521.22533349603,-297.225333496028
1895,50,364,8,14,1,1,1,163,27,132496,2500,1981.15327024615,-86.1532702461482
1680,75,540,8,15,2,1,2,163,27,291600,5625,1982.46370799269,-302.463707992689
1645,50,528,8,14,2,1,2,163,27,278784,2500,1654.09185758593,-9.09185758592503
1490,66,340,4,14,1,1,2,163,27,115600,4356,1372.43705329251,117.562946707489
2095,66,528,8,15,2,1,2,163,27,278784,4356,1910.1659329638,184.834067036202
2473,100,850,16,15,2,2,2,163,27,722500,10000,2775.53287575565,-302.532875755649
1790,66,528,8,14,2,1,2,163,27,278784,4356,1799.55509631159,-9.55509631158657
1449,66,270,8,14,1,1,2,163,27,72900,4356,1474.44797345396,-25.4479734539573
2024,75,545,8,17,2,1,2,163,27,297025,5625,2208.28366286327,-184.283662863274
2290,66,850,16,15,2,1,2,163,27,722500,4356,2521.63029769048,-231.630297690482
2890,50,1000,24,17,2,1,2,163,27,1000000,2500,3037.89410733896,-147.894107338959
2690,100,850,16,17,2,1,2,163,27,722500,10000,2895.64500461498,-205.645004614982
2145,66,364,8,14,1,1,1,163,27,132496,4356,2126.61650897181,18.3834910281912
2308,100,545,8,17,2,2,2,163,27,297025,10000,2401.05209764596,-93.0520976459566
2094,100,528,8,14,2,1,2,163,27,278784,10000,1952.34812993166,141.651870068338
1644,66,340,4,14,1,1,2,163,27,115600,4356,1372.43705329251,271.562946707489
1440,50,340,4,14,1,1,2,163,27,115600,2500,1226.97381456685,213.026185433149
1640,100,340,4,15,1,1,2,163,27,115600,10000,1635.8409235648,4.15907643520086
1775,75,540,8,15,2,2,2,163,27,291600,5625,2083.57325243778,-308.57325243778
1799,100,425,8,14,2,1,2,163,27,180625,10000,1849.108968847,-50.1089688470011
1440,50,340,4,15,1,1,2,163,27,115600,2500,1337.58465121906,102.415348780937
1545,100,340,4,14,1,1,2,163,27,115600,10000,1525.23008691259,19.769913087413
2994,100,1000,24,15,2,1,2,163,27,1000000,10000,3114.92870638027,-120.928706380271
1740,66,540,8,15,2,2,2,163,27,291600,4356,2022.43910915529,-282.439109155295
2723,66,1000,24,15,2,2,2,163,27,1000000,4356,3063.24521720529,-340.245217205287
2840,100,1000,24,15,2,1,2,163,27,1000000,10000,3114.92870638027,-274.928706380271
2208,75,545,8,17,2,2,2,163,27,297025,5625,2309.39320730837,-101.393207308366
1395,66,340,4,14,1,1,2,163,27,115600,4356,1372.43705329251,22.5629467074887
2145,50,850,16,15,2,1,2,163,27,722500,2500,2376.16705896482,-231.167058964822
2315,75,1080,16,15,2,2,2,163,27,1166400,5625,2773.68230906344,-458.682309063444
1795,75,730,8,15,2,1,2,163,27,532900,5625,2135.18554983671,-340.185549836715
1545,75,540,8,15,1,1,2,163,27,291600,5625,1940.99957992467,-395.999579924673
1299,66,270,4,14,1,1,2,163,27,72900,4356,1287.23813789448,11.7618621055208
1908,66,428,4,17,2,2,2,163,27,183184,4356,1945.24299637839,-37.2429963783861
1904,100,528,8,14,2,1,2,163,27,278784,10000,1952.34812993166,-48.3481299316622
1580,66,540,8,15,2,1,2,163,27,291600,4356,1921.3295647102,-341.329564710205
1445,66,528,8,14,1,1,2,163,27,278784,4356,1758.09096824357,-313.09096824357
1999,100,420,8,14,2,1,2,163,27,176400,10000,1843.75918147133,155.240818528667
2198,100,420,8,14,2,2,2,163,27,176400,10000,1944.86872591642,253.131274083578
2124,100,545,8,17,2,1,2,163,27,297025,10000,2299.94255320087,-175.942553200865
2595,66,1000,24,15,2,1,2,163,27,1000000,4356,2962.1356727602,-367.135672760196
2124,75,545,8,17,2,2,2,163,27,297025,5625,2309.39320730837,-185.393207308366
1459,50,425,4,14,2,2,2,163,27,180625,2500,1464.75240538688,-5.75240538687785
1499,50,428,4,15,2,2,2,163,27,183184,2500,1578.5580843483,-79.5580843483012
1740,50,528,8,14,2,1,2,163,27,278784,2500,1654.09185758593,85.908142414075
1940,100,528,8,15,2,1,2,163,27,278784,10000,2062.95896658387,-122.958966583873
2035,100,1000,8,14,2,1,2,163,27,1000000,10000,2255.47852749015,-220.47852749015
2645,100,364,8,14,1,1,1,163,27,132496,10000,2279.40954259188,365.590457408116
1840,75,540,8,15,2,2,2,163,27,291600,5625,2083.57325243778,-243.57325243778
1454,66,340,4,14,1,1,2,163,27,115600,4356,1372.43705329251,81.5629467074887
1908,66,545,4,17,2,1,2,163,27,297025,4356,1959.93968402131,-51.9396840213126
1599,66,428,4,15,2,2,2,163,27,183184,4356,1724.02132307396,-125.021323073962
1740,50,528,8,15,2,1,2,163,27,278784,2500,1764.70269423814,-24.7026942381372
1675,66,540,8,15,2,2,2,163,27,291600,4356,2022.43910915529,-347.439109155295
1940,100,528,8,14,2,1,2,163,27,278784,10000,1952.34812993166,-12.3481299316622
1490,66,340,4,15,1,1,2,163,27,115600,4356,1483.04788994472,6.95211005527653
1245,66,340,4,14,1,1,2,163,27,115600,4356,1372.43705329251,-127.437053292511
2794,50,1000,24,15,2,1,2,163,27,1000000,2500,2816.67243403453,-22.6724340345349
1659,66,340,4,17,2,1,2,163,27,115600,4356,1745.73369131716,-86.7336913171639
2490,50,850,16,17,2,1,2,163,27,722500,2500,2597.38873226925,-107.388732269246
1735,50,1000,8,14,2,1,2,163,27,1000000,2500,1957.22225514441,-222.222255144413
1695,66,730,8,15,2,1,2,163,27,532900,4356,2074.05140655423,-379.05140655423
1749,66,545,8,15,2,1,2,163,27,297025,4356,1925.92784627637,-176.927846276367
1944,66,528,8,14,2,1,2,163,27,278784,4356,1799.55509631159,144.444903688413
1499,66,365,8,15,1,1,2,163,27,133225,4356,1699.19855432694,-200.198554326944
2308,100,850,8,17,2,1,2,163,27,722500,10000,2521.22533349603,-213.225333496028
2345,100,850,16,15,2,1,2,163,27,722500,10000,2674.42333131056,-329.423331310558
1885,66,1000,8,14,2,1,2,163,27,1000000,4356,2102.68549387007,-217.685493870074
1199,33,210,4,14,1,1,2,163,27,44100,1089,857.723383429521,341.276616570479
1899,75,545,8,15,2,2,2,163,27,297025,5625,2088.17153400394,-189.171534003941
1640,100,340,4,14,1,1,2,163,27,115600,10000,1525.23008691259,114.769913087413
2273,50,850,16,15,2,2,2,163,27,722500,2500,2477.27660340991,-204.276603409913
1704,50,528,8,14,2,1,2,163,27,278784,2500,1654.09185758593,49.908142414075
1824,66,545,4,17,2,1,2,163,27,297025,4356,1959.93968402131,-135.939684021313
1199,50,428,4,14,1,1,2,163,27,183184,2500,1325.37357518298,-126.373575182983
2195,66,850,16,15,2,1,2,163,27,722500,4356,2521.63029769048,-326.630297690482
1594,50,340,4,14,1,1,2,163,27,115600,2500,1226.97381456685,367.026185433149
2545,50,1000,24,15,2,1,2,163,27,1000000,2500,2816.67243403453,-271.672434034535
1808,50,428,4,17,2,2,2,163,27,183184,2500,1799.77975765273,8.22024234727451
1745,75,540,8,15,2,1,2,163,27,291600,5625,1982.46370799269,-237.463707992689
2095,75,730,16,15,2,2,2,163,27,532900,5625,2610.71476540076,-515.71476540076
2640,50,1000,24,15,2,1,2,163,27,1000000,2500,2816.67243403453,-176.672434034535
1195,50,340,4,14,1,1,2,163,27,115600,2500,1226.97381456685,-31.9738145668512
2058,66,545,8,17,2,1,2,163,27,297025,4356,2147.14951958079,-89.1495195807906
1395,50,528,8,14,1,1,2,163,27,278784,2500,1612.62772951791,-217.627729517909
1765,66,540,8,17,1,1,2,163,27,291600,4356,2101.08710994661,-336.087109946612
1604,100,340,4,14,1,1,2,163,27,115600,10000,1525.23008691259,78.769913087413
1799,66,540,8,14,2,2,2,163,27,291600,4356,1911.82827250308,-112.828272503083
